Branch#,Branch Name,Group,Code,Description,Long Description 1,Last Supplier,Outer Qty,Outer Desc,Jul2018 Qty Start,Free Stock,Ytd Qty Sold,Min Qty,Max Qty,Unit
"0","All","04","ASHFCNFFG","HOLDFAST CLICK 'N' FIX FOAM GUN 20106","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFA200SP","HOLDFAST FIX ALL 220LM 290ml STARTER PCK","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFA220SB","HOLDFAST FIXALL 220LM 600ml SAUSAG BLACK","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFA220SW","HOLDFAST FIXALL 220LM 600ml SAUSAG WHITE","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAGBG","HOLDFAST MS 600 EXPERT PLUS GUN","#21105","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAHGW465","HOLDFAST FIX ALL HIGH GRAB 465GM WHITE","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAHGW80","HOLDFAST FIX ALL HIGH GRAB 80ML WHITE","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAHTB290","HOLDFAST FIX ALL HIGH GRAB 465GM BLACK","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAHTBR290","HOLDFAST FIX ALL HIGH TACK 290ML BRONZE","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASHFFAMSG290","HOLDFAST FIX ALL MS 220LM 425gr GREY","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFFAMSW290","HOLDFAST FIX ALL MS 220LM 425gr WHITE","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGBF310","HOLDFAST GORILLA BOLT FIX 310ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGF300","HOLDFAST PRO GAP FILLER 300ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGFA6","HOLDFAST GORILLA FLOORING ADHESIVE 6kg","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGGE310","HOLDFAST GORILLA GRIP EXPRESS 310ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGHD","HOLDFAST FIX ALL MS GUN HEAVY DUTY","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGP150","HOLDFAST GORILLA PRIMER 150 500ml","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGPCG","HOLDFAST GORILLA PRO CARTRIDGE GUN","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGPF453","HOLDFAST GORILLA POWER FIXER 453g","BUILDERS FAST FILLER","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGSP","HOLDFAST GORILLA STARTER PACK PROF","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGW50","HOLDFAST GORILLA WIPES 50","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGWA380","HOLDFAST GORILLA WALLBOARD ADHESIVE 380m","HOLDFAST GORILLA WALLBOARD ADHESIVE 380ml","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFGWA600","HOLDFAST GORILLA WALLBOARD ADHESIVE 600m","HOLDFAST GORILLA WALLBOARD ADHESIVE 600ml SAUS","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPCA375","HOLDFAST NAILPOWER CONST ADHESIVE 375ml","HOLDFAST NAILPOWER CONSTRUCTION ADHESIVE 375ml","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPCNFA750","HOLDFAST NAILPOWER CNF ADHESIVE 750ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPCNFC500","HOLDFAST NAILPOWER CNF CLEANER 500ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPCNFFS750","HOLDFAST NAILPOWER CNF FIRE STOP 1 750ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPDIYF400","HOLDFAST NAILPOWER DIY FLEXI FOAM 400ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPFCNFA750","HOLDFAST NAILPOWER FLEXI ADHESIVE 750ML","CLICK & FIX","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPPRO400","HOLDFAST NAILPOWER PRO FOAM 400ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPPRO750","HOLDFAST NAILPOWER PRO FOAM 750ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFNPPS380","HOLDFAST NAIL POWER PS ADHESIVE 380G","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFPWG250","HOLDFAST PREMIUM WOOD GLUE 250ml","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFPWG500","HOLDFAST PREMIUM WOOD GLUE 500ml","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFPWG60","HOLDFAST PREMIUM WOOD GLUE  60ml","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFS20","HOLDFAST SHARKSEAL 20 Litre","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFS378","HOLDFAST SHARKSEAL 3.78 Litre","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSBPCA375","HOLDFAST SB POWER CONST ADHESIVE 375ml","HOLDFAST SB POWER CONSTRUCTION ADHESIVE 375ml","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSBSP","HOLDFAST SB 600ml STARTER PACK","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSPC310","HOLDFAST GORILLA PLUMBERS ROOFERS 300ml","HOLDFAST GORILLA PLUMBERS & ROOFERS CLEAR 300ml","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSSBKC310","HOLDFAST SILASEAL BATH & KIT CLEAR 300ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSSBKW310","HOLDFAST SILASEAL BATH & KIT WHITE 300ML","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHFSSW310","HOLDFAST SILASEAL SILICONE WHITE 310ml","","HOLNEW","0","","0","0","0","0","0",""
"0","All","04","ASHIFG750","HILTI INSULATING FOAM (FOR GUN) 750ML","","HILFAS","0","","0","0","0","0","0",""
"0","All","04","ASLIL500","LUKO IMPREGNATION LIQUID 500ml","","PBSDIS","0","","0","0","0","0","0",""
"0","All","04","ASMA20","MASONS ACID WASH 20 LTR","","MASPLA","0","","0","0","0","0","0",""
"0","All","04","ASMASLG4","MAXISIL A SILICONE LT/GA4","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASMHSBS20","MASONS HYDRO SEAL BITUMOUS SEALER 20 LTR","","MASPLA","0","","0","0","0","0","0",""
"0","All","04","ASMHSBS4","MASONS HYDRO SEAL BITUMOUS SEALER 4 LTR","","MASPLA","0","","0","0","0","0","0",""
"0","All","04","ASMMS300I","METALSHIELD M/PURP S/PAK 300G IRONSAND","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASNMG475FD","NO MORE GAPS 475G FAST DRY","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASPA100E","POWERS ACRYLIC 100E 300ml WITH NOZZLE","","POWFAS","0","","0","0","0","0","0",""
"0","All","04","ASRGPMPA20","RAMSET GROUT PREMIER MP CLASS A 20kg","","RAMNEW","0","","0","0","0","0","0",""
"0","All","04","ASRO225","ROCKITE - 2.2kg (5LB)","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASRPOZHB20","RAMSET POZILITE HB HIGH BUILD 20kg","","RAMNEW","0","","0","0","0","0","0",""
"0","All","04","ASRUP300","RAMSET ULTRAFIX PLUS 300ml","","RAMNEW","0","","0","0","0","0","0",""
"0","All","04","ASS152A8","SIKA SIKALASTIC - 152 PART A 8kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASS152B25","SIKA SIKALASTIC - 152 PART B 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSA1300","SIKA ANCHOR FIX 1 300ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSA1SM","SIKA ANCHOR FIX 1 STATIC MIXER","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSA325089","SIKA ANCHORFIX-3 250ml DG8 & 9","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSA50820","SIKA AGGREGATE 508 COMP.C S/F 264 20KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAE250","SELLEYS AQUADHERE EXTERIOR PVA 250ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAE4","SELLEYS AQUADHERE EXTERIOR PVA 4L","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAE500","SELLEYS AQUADHERE EXTERIOR PVA 500ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAI250","SELLEYS AQUADHERE INTERIOR PVA 250ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAI4","SELLEYS AQUADHERE INTERIOR PVA 4 LITRE","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSAI500","SELLEYS AQUADHERE INTERIOR PVA 500ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSASS24","SELLEYS ARALDITE SUPER STRENGTH 24ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSASS35","SELLEYS ARALDITE SUPER STRENGTH 35ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSB1DG3","SIKA BLACKSEAL-1 DG3 CARTRIDGE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSB20","SIKA BLACKSEAL PLUS 20 LITRE","","SIKNEW","0","","2","3","1","0","0",""
"0","All","04","ASSB4","SIKA BLACKSEAL PLUS 4 LITRE","","SIKNEW","0","","2","2","2","0","0",""
"0","All","04","ASSB500","SIKA BOOM EXPANDING FOAM 500ml","","SIKNEW","0","","5","4","2","6","12",""
"0","All","04","ASSB750","SIKA BOOM CONSTRUCTION FOAM 750ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSBE20","SIKA BLACKSEAL ELASTIC 20 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSBFRG750","SIKA BOOM FR G FIRE RATED FOAM 750ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSBG750","SIKA BOOM-G CONSTRUCTION FOAM 750ml","","SIKNEW","0","","12","11","1","0","0",""
"0","All","04","ASSBGC500","SIKA BOOM-G CLEANER 500ml","","SIKNEW","12","Box","0","12","0","0","0",""
"0","All","04","ASSBGG","SIKA BOOM-G GUN","","SIKNEW","0","","2","2","0","0","0",""
"0","All","04","ASSBT552","SIKA SIKABOND T55(J) 2kg - OCHRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSCCMS300","SIKA CRYSTAL CLEAR MS 300ml","","SIKNEW","12","Box","17","24","12","0","0",""
"0","All","04","ASSDS4","SIKA DAMP STOP 4 LT","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSDSTR","SELLEYS DIRECT STICK TROWEL","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSECP","SIKA EMPTY CARTRIDGE PLASTIC","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSF20","SIKA FORMOL 20 Litre","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSF5","SIKA FORMOL 5 Litre","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSFF125","SIKA FASTFIX-125 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSFG310","Sika FastGaps 20 Minute 310ml","","SIKNEW","12","Box","12","17","7","0","0",""
"0","All","04","ASSFL1525","SIKA FLOOR LEVEL 15 - 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSFLC25","SIKA FLOOR LEVELING COMPOUND FLC 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSFRW375","SIKA FIRERATE WHITE 375ml","","CARTER","0","","0","0","0","0","0",""
"0","All","04","ASSG21225","SIKA GROUT 212 25kg","","SIKNEW","0","","2","2","0","0","0",""
"0","All","04","ASSG21525","SIKA GROUT 215 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSKIS110G","SELLEYS KNEAD-IT STEEL 110G","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASSKW500","SELLEYS KWIK GRIP ADHESHIVE 500ml","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLN375","SELLEYS LIQUID NAILS 375ML CART","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNDS14","SELLEYS LIQUID NAILS DIRECT STICK 14kg","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNDSR","SELLEYS LIQUID NAILS DIRECT STICK REMOVE","SELLEYS LIQUID NAILS DIRECT STICK REMOVER 500ml","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNFD330","SELLEYS LIQUID NAILS FLOORS AND DECKS","SELLEYS LIQUID NAILS FLOORS AND DECKS 330g","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNHD375","SELLEYS LIQUID NAILS HEAVY DUTY 375ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNLG415","SELLEYS LIQUID NAILS LANDSCAPE GREY 415g","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNP330","SELLEYS LIQUID NAILS PLATINUM 330g","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNVBS","SELLEYS LIQUID NAILS VBS 2 PRT EPOXY KIT","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSLNW390","SELLEYS LIQUID NAILS WATERPROOF 390g","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSM35220","SIKA MONOTOP 352N 20KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSM41225","SIKA MONOTOP 412N 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSM43825","SIKA MONOTOP 438 R 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSM72325","SIKA MONOTOP 723N 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSM9104","SIKA MONOTOP 910N 4KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSMFC18","SIKA MONOTOP FAIRING COAT 18KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSMSG15010","SIKA MULTISEAL GREY 150mm X 10m ROLL","Self-adhesive bituminous sealing tape","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSMSM25","SIKA MONOTOP STRUCTURAL MORTAR 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSMSW15010","SIKA MULTISEAL WHITE 150mm X 10m ROLL","Self-adhesive bituminous sealing tape","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSNBF420","Sika Nailbond Fast 420g","","SIKNEW","0","","19","14","6","0","0",""
"0","All","04","ASSNPB375C","SIKA NAILBOND PB CONST ADHESIVE 375ml","","SIKNEW","12","Box","20","25","9","0","0",""
"0","All","04","ASSNSB375C","SIKA NAILBOND SB HD CONST ADHESIVE 375ml","","SIKNEW","20","Box","17","29","13","0","0",""
"0","All","04","ASSOS20","SPIRITS OF SALTS 20 Litre","","ATLCON","0","","0","0","0","0","0",""
"0","All","04","ASSOS5","SPIRITS OF SALTS 5 Litre","","ATLCON","0","","0","0","0","0","0",""
"0","All","04","ASSP3N1","SIKA PRIMER 3N 1 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSP3N250","SIKA PRIMER 3N 250ml (DG3)","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSP5","SIKA PLUG 5KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSP5S20","SIKA PURIGO 5S 20L","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSP5S5","SIKA PURIGO 5S 5L","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSPOFP25","SIKA POUR ON FLOOR PREMIUM 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSPOFPR1","SIKA POUR ON FLOOR PRIMER 1 Litre","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSR260","SELLEYS RAPIDFILLA 260g/600ml","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASSRC20","SIKA RUGASOL C 20 Litre","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSRC5","SIKA RUGASOL C 5 Litre","","ATLCON","0","","0","0","0","0","0",""
"0","All","04","ASSRGC310","SEALANT ROOF/GUTTER 310G CLEAR","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASSS11FCB","SIKA SIKAFLEX 11FC BLACK 310ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS11FCG","SIKA SIKAFLEX 11FC GREY 310ml","","SIKNEW","0","","12","10","1","0","0",""
"0","All","04","ASSS11FCW","SIKA SIKAFLEX 11FC WHITE 310ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS11FSG","SIKA SIKAFLEX 11FC GREY 600ml SAUSAGE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS3112","SIKA SIKADUR 31 2 POT ADHESIVE 1.2 kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS316","SIKA SIKADUR 31 2 POT ADHESIVE 6 kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS31CFN6K","SIKA SIKADUR 31 CF NORMAL 6kg KIT","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS320","SIKA SHOWERBOND ADHESIVE 320ml","","SIKNEW","0","","20","20","0","0","0",""
"0","All","04","ASSS3218","SIKA SIKADUR 32 N 18 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS323","SIKA SIKADUR 32 3 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS3287","SIKA SIKADUR 32 .87L","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS41624","SIKA SIKADUR 41 6.24L","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS42792","SIKA SIKADUR 42 7.92 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSS513","SIKA SIKADUR 51 3 KG DG8","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSATB300","SIKA SIKAFLEX AT-FACADE BLACK 300ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSATB600","SIKA SIKAFLEX AT-FACADE BLK 600ml SAUSAG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSATG600","SIKA SIKAFLEX AT-FACADE GREY 600ml SAUS","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSATW300","SIKA SIKAFLEX AT-FACADE WHITE 300ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSBE20","SIKA SIKATITE BE 20 Litre","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSC2","SIKA SIKACEM CONCENTRATE 2 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSG2310","SIKA SUPERGRIP 2 HOUR 310ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSG30310","SIKA SUPERGRIP 30 MIN 310ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSGP300T","SIKA SIKASIL GENERAL PURPOSE 300ml TRANS","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSI250LV","SIKA SIKADUR INJECTOKIT-LV 250ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSL1525","SIKA SIKAFLOOR LEVEL-15 25KG","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSMS300B","SIKA SIKAFLEX MS 300ml BLACK","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSMS300BR","SIKA SIKAFLEX MS 300ml BRONZE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSMS300G","SIKA SIKAFLEX MS 300ml GREY","","SIKNEW","12","Box","14","10","14","0","0",""
"0","All","04","ASSSMS300W","SIKA SIKAFLEX MS 300ml WHITE","","SIKNEW","12","Box","8","8","4","0","0",""
"0","All","04","ASSSNG300C","SIKA SILAFLEX NG 300ml CREAM","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSNG300W","SIKA SIKASIL NG ICE WHITE 300ml","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSNGAW300","SIKA SIKASIL NG ARCTIC WHITE 300ml","","SIKNEW","0","","11","10","2","0","0",""
"0","All","04","ASSSP4","SIKA SIKAPROOF 4 LITRE KIT","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSRTV300C","SIKA SIKASIL RTV GLAZING & W 300ml CLEAR","SIKA SIKASIL RTV GLAZING & WINDOW 300ml CLEAR","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSRTVBT300","Sikasil RTV Bathroom & Tile 300ml White","","SIKNEW","0","","11","7","1","0","0",""
"0","All","04","ASSSS1","SIKA SIKADUR S GROUT FIX 1 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSS10725","SIKA SIKATOP SEAL 107 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSS4","SIKA SIKADUR S GROUT FIX 4 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSSW20","SIKA SIKASWELL A2005 20m ROLL","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSSW2600","SIKA SIKASWELL S2 600ml SAUSAGE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSUA8","SIKA SIKADUR UA 8 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSUC4","SIKA SIKADUR UA CONFIX 4 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSWA300T","SIKA SIKASIL WET AREAS 300ml TRANS","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSSWAC300","SILICONE SEALANT WET AREA CLEAR 300G","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASSTC4","SIKA THINNER C 4 LITRE","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSTS10725","SIKA TOP SEAL 107 25kg","","SIKNEW","0","","0","0","0","0","0",""
"0","All","04","ASSUB30","SELLEYS URETHANE BOND 30ML","","SELNEW","0","","0","0","0","0","0",""
"0","All","04","ASVCB20","Victor Cornice Bond 20kg Bag","","WINWAL","0","","0","0","0","0","0",""
"0","All","04","ASWD40A489","WD40 AEROSOL CAN 489ml","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASWSHHMWS7","WEATHERSEAL HANDY HARD MWS7 1-28503","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","ASWSSWMWS11","WEATHERSEAL SPECIAL WHITE MWS11 1-11112","","BUNLTD","0","","0","0","0","0","0",""
"0","All","04","C10","Cyclo Break Away 13oz","","DRBRITTON","12","Box","11","10","2","4","16","EA"
"0","All","04","DAP12378","Crackshot H/P Spackling Paste 946ml","","HAYBRU","0","","5","4","2","0","0",""
"0","All","04","E040","40pc Ridof Wipes Handy Pack","","ALLTOO","0","","4","4","1","0","0",""
"0","All","05","CE1001001B4S","WR CEDAR PC1 100 X 100 Ex AF BS4F SL","Selected Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE1001001DS","WR CEDAR PC1 100 X 100 Ex AF D4S SL","SELECTED LENGTH","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100181DMCDOW","WR CEDAR PC1 FIN 100 X 18 D4S","MACHINECOAT DULUX ACRYLIC BASED PRIMER - OFF WHITE","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100221B4DW","CEDAR (WR) 100X22 (90X18) PC1 BS4F","BANDSAWN 4 SIDES - INC 1 X COAT DRYDENS WOODOIL","JSCTIM","0","","0","0","0","0","0",""
"0","All","05","CE100221D3B1","CEDAR (WR) 100X22 (90X18) PC1 D3S BS1F","","JSCTIM","0","","0","0","0","0","0",""
"0","All","05","CE100221SR","WR CEDAR PC1 100 X 22 Ex AF SAWN RANDOM","","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE10022SPBF","CEDAR (WR) 100X22 (90X14) SPECIAL BSF","","JSCTIM","0","","0","0","0","0","0",""
"0","All","05","CE100451SSH","100 x 45 WRC PC1 Ex AF Sawn Short Length","","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100501B4S","WR CEDAR PC1 100 X 50 Ex AF BS4F SL","Selected Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100501B4SL","WR CEDAR PC1 100 X 50 Ex AF BS4F SLL","Selected Long Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100501DS","WR CEDAR PC1 100 X 50 Ex AF D4S SL","Selected Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE100751DS","WR CEDAR PC1 100 X 75 Ex AF D4S SL","","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE1011B4L","HP101 WR CEDAR PC1 45 X 22 BS4F SLL","Selected Long Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE1011B4S","HP101 WR CEDAR PC1 45 X 22 BS4F SL","Selected Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE1011D","HP101 WR CEDAR PC1 45 X 22 D4S RDM","Random Length","HERPAC","0","","0","0","0","0","0",""
"0","All","05","CE1011DL","HP101 WR CEDAR PC1 45 X 22 D4S SLL","Selected Long Length","HERPAC","0","","0","0","0","0","0",""
